Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results,Violations
419311,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",10/08/2010,License Re-inspection,Pass,2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments:  | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: 
419250,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",10/06/2010,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: DISPAY PREP COOLER AIR TEMP 50.OF-51.0F LOCATED AT THE DELI DEPT. 
 
 All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities."
414066,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",10/01/2010,License,Fail,
413977,SUPREME CATERING,SUPREME CATERING,1678591,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",09/28/2010,License Re-inspection,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: FOUND NO HOT AND COLD WATER AT EXPOSED HANDSINK. INSTRUCTED TO PROVIDE AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED WATER LEAKING UNDER ICE BIN (FOR BEVERAGES). INSTRUCTED TO FIX. MUST PROVIDE DRAINLINE CONNECTED TO RETENTION TANK."
413974,Supreme Catering,Supreme Catering,1141307,Mobile Food Dispenser,Risk 3 (Low),1900 Maywood RD ,"Maywood,IL,60153",09/28/2010,License Re-inspection,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply. 
 
MOBILE TRUCK HAS HOT WATER AT EXPOSED HAND SINK. INSTRUCTED TO PROVIDE HOT AND COLD RUNNING WATER AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED WATER LEAKING UNDER ICE BIN (FOR BEVERAGES). INSTRUCTED TO REPAIR. MUST PROVIDE DRAINLINE CONNECTED TO RETENTION TANK. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: VIOLATION HAS BEEN CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION HAS BEEN CORRECTED."
413699,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",09/20/2010,License,Fail,
413369,I DREAM OF FALAFEL,I DREAM OF FALAFEL,2032750,,Risk 1 (High),329 S FRANKLIN ST ,",IL,",09/13/2010,License,Business Not Located,
285013,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",1942897,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",09/02/2010,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
PROVIDE ADEQUATE SHELVING FOR DRY FOOD STORAGE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
CLEAN INTERIOR OF CABINETS UNDER SINKS IN KITCHEN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. 
ORGANIZE STORAGE CLOSET TO PREVENT PEST HARBORAGE.  STORE EQUIPMENT 6' OFF FLOOR AND AWAY FROM WALLS FOR EASY CLEANING AND PEST CONTROL. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
SEAL OPENINGS ALONG BASEBOARDS IN GIRLS WASHROOM AND BY REAR DOOR NEAR KITCHEN. REPLACE MISSING BASEBOARDS IN AREAS. REPLACE STAINED CEILING TILES IN ALL AREAS.  PROVIDE PAPER TOWEL DISPENSER AT EXPOSED SINK IN KITCHEN."
277283,AFRACAN FOOD,AFRACAN FOOD,1681317,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,"Chicago,IL,60641",07/12/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Ceiling tile damaged in areas. Instructed to replace all worn and stained ceiling tile. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor along wallbase and behind equipment not cleaned. Instructed to detail clean. 
 
Floor not maintianed in areas. Instructed to replace missing floor tile. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Sink stopper not provided at three compartment sink. Instructed to provided sink stoppers. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Wooden butcher block not maintained. Instructed to replace or have a smooth easily cleanable surface. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Band saw and cutting board not cleaned. Instructed to detail clean and sanitize."
277018,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2037166,Mobile Food Dispenser,Risk 3 (Low),17429 S CENTER ST ,"EAST HAZEL CREST,IL,60429",06/30/2010,License Re-inspection,Pass,2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION 2 CORRECTED COLD HOLDING UNIT MAINTAINING PROPER TEMPERATURE 28.6F DURING INSPECTION.
98502,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",06/14/2010,Complaint,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.OBSERVED CARDBOARD ON FLOOR FRONT PREP AND REAR MEAT AREA INSTRUCTED TO REMOVE. ALSO REPLACE MISSING AND BROKEN TILES IN FRONT UNDER JUICE COOLER, UNDER COOKING AREA,CLEAN FLOOR UNDER AND AROUND ALL COOLERS AND STORAGE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.OBSERVED RUSTY DRY STORAGE SHELF FRONT OF STORE INSTRUCTED TO REMOVE RUST RESEAL. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Use dustless cleaning methods.OBSERVED THE MEAT WALK-IN WALLS AND CEILING NOT CLEAN INSTRUCTED TO CLEAN. ALSO OBSERVED DUSTY WALL AND CEILINGS IN FRONT, ABOVE 1ST RESTROOM, AND EMPLOYEES MIDDLE RESTROOM. INSTRUCTED TO REMOVE ALL DUST. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: None of the operations connected with food establishments shall be conducted in any room used as living or sleeping quarters. Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.OBSERVED THE MIDDLE RESTROOM DOOR CHECK BROKEN INSTRUCTED TO REPLACE MAKE DOOR SELF CLOSING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized  daily.OBSERVED THE FOLLOWING NOT CLEAN AND SANITIZED ALL CUTTING BOARDS INSTREUCTED TO CLEAN AND SANITIZE. ALSO THE FOLLOWING WAS OBSERVED NOT CLEAN STOVE ,OVEN, BOTTOM HOLDING TRAY HOLDING UNIT REAR MEAT,PRODUCE FAN GUARD COVER,AND DEFROST (EXCESSIVE ICE) FRONT BOX FREEZER. INSTRUCTED TO CLEAN THE ABOVE."
250657,South Shore High No.,South Shore High North,70201,School,Risk 1 (High),7529 S Constance  (1832E) ,"CHARLES A HAYES,IL,60649",06/08/2010,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
MUST CLEAN INTERIOR PANEL OF ICE MACHINE AND MAINTAIN (CDI). 
LOOSE RUBBER GASKETS AT REACH-IN COOLER DOORS IN REAR OF KITCHEN NEAR WASHROOMS AND ONE COOLER NEAR COOKING EQUIPMENT.  PARTS WERE ORDERED BY KITCHEN MANAGER TO REPLACE."
250616,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",06/07/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
PEELING PAINT OBSERVED FROM CEILING OF TEACHERS WASHROOM ON 2ND FLOOR; SCRAPE FROM CEILING. 
PEELING PAINT OBSERVED FROM CEILING OF MULTI-PURPOSE ROOM IN BASEMENT; MUST REMOVE AND REPAINT.  (THERE IS A LEAK ABOVE THIS AREA WHICH NEEDS TO BE ADDRESSED BEFORE PAINTING CAN BE DONE).  ADVISED TO OBTAIN A WORK ORDER IF PROBLEM NOT CORRECTED BY SEPTEMBER. 
WALL COVING ALONG WALLBASE OF TEACHERS LOUNGE ON SECOND FLOOR IS MISSING; MUST PROVIDE.  A SMALL SECTION OF COVING IS NEEDED ON FIRST FLOOR IN THE HALLWAY ON THE CENTER WALL."
250605,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",06/07/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED SOME AREAS OF HALLWAYS AND UTILITY CLOSETS IN NEED OF PAINTING.  ONE GIRLS WASHROOM ON SECOND FLOOR HAS PEELING PAINT NEXT TO HANDSINK; REMOVE AND REPAINT.  REPLACE WALL TILE AT BASE OF WALL IN LOCKER ROOM OF KITCHEN STAFF AND IN KITCHEN STAFF WASHROOM. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: A LIGHT AMOUNT OF DUST OBSERVED ON VENTS ABOVE OVENS; REMOVE."
250459,ALBARAKA ICE CREAM,ALBARAKA ICE CREAM,2036708,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE ,"ALSIP,IL,60803",06/02/2010,License,Pass,
250408,ALISSA ICE CREAM,ALISSA ICE CREAM,2032109,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE ,"ALSIP,IL,60803",06/01/2010,License,Pass,
250378,ADAM CLAYTON POWELL ELEMENTARY,,26291,School,Risk 1 (High),7530 S South Shore (2848E) ,"CHARLES A HAYES,IL,60649",05/28/2010,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
OBSERVED PIPE UNDER SINK IN BOYS WASHROOM ON FIRST FLOOR LEAKING; REPAIR.   
ONE SINK IN GIRLS WASHROOM ON SECOND FLOOR HAD NO COLD RUNNING WATER; INSTRUCTED TO PROVIDE."
250364,THE POWELL BRANCH,,26292,School,Risk 1 (High),7765 S Coles Ave ( 2500E) ,"CHARLES A HAYES,IL,60649",05/28/2010,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
FLOOR IN BOYS WASHROOM IN BASEMENT HAS A LOT OF PEELING PAINT; REMOVE AND PAINT OR TILE.  SWEEP FLOOR IN BOILER ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
PEELING PAINT OBSERVED ON CEILING OF ROOM 002 IN CORNER AREA BY WINDOW; REMOVE AND REPAINT OR PLASTER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
REPAIR LEAK FROM CENTER OF PIPE UNDER THREE COMP SINK IN KITCHEN."
234137,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY ,",IL,",05/21/2010,License Re-inspection,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATIONS CORRECTED. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: MUST COMPLY WITH VIOLATIONS ON REPORT #80285 DATED 4.27.10. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATIONS CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATIONS CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATIONS CORRECTED. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: VIOLATIONS CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATIONS CORRECTED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VIOLATIONS CORRECTED."
234039,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",05/19/2010,Canvass,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Multi use utensils not properly stored. Instructed to invert utensils to prevent contamination before use. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Storage shelves under prep tables and cooking equipment not cleaned. Instructed to detail clean and sanitize. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor along wallbase through out not cleaned. Instructed to detail clean and reseal floor in storage room. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Light covers through out not cleaned. Instructed to detail clean. 
 
Wall and ceiling in several areas not sealed. Instructed to seal all holes and repaint. 
 
Coving not installed along wallbase not storage room. Instructed to seal and install coving. 
 
Ceiling tile missing and damaged in areas. Instructed to replace all tiles. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Unnecessary articles in storage room. Instructed to remove all unused articles."
233846,THE JUICE BOX CAFE,,2031937,Mobile Food Dispenser,Risk 3 (Low),8921 S UTICA AVE ,"EVERGREEN PARK,IL,60805",05/12/2010,License,Fail,
233751,ALISSA ICE CREAM,ALISSA ICE CREAM,2032109,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE ,"ALSIP,IL,60803",05/12/2010,License,Fail,
233582,ATTOCK SUBMARINE,ATTOCK SUBMARINE,1381387,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",05/06/2010,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PAINT RAW WOOD SHELVES IN REAR STORAGE AND REPAIR OR REPLACE DAMAGED DOOR ON FRONT REACH-IN FREEZER BY CASH REGISTER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN AND MAINTAIN THE FOLLOWING: INTERIOR/EXTERIOR OF COOKING EQUIPMENT, COOLERS/FREEZERS (ESPECIALLY THE RACKS AND RUBBER GASKETS), AND THE SHELVES ABOVE/AROUND 3-COMPARTMENT SINK AND THROUGH OUT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REPLACE ALL DAMAGED FLOOR TILES IN PREP/REAR AND DETAIL CLEAN AND MAINTAIN FLOORS IN ALL CORNERS. UNDER/AROUND ALL HEAVY EQUIPMENTS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST DETAIL CLEAN AND MAINTAIN WALLS/CEILING THROUGH OUT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR AND MAINTAIN THE LEAK AT THE LEFT FAUCET ON THE 4-COMPARTMENT SINK."
80285,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY ,",IL,",04/27/2010,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.//FRONT DOOR NOT RODENT & INSECT PROOF,DOOR MESURED AT 1/4' AT BOTTOM.NEED TO BE TIGHT FITTING AT BOTTOM & SIDE | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: When toilet and lavatory facilities are provided for the patrons of food establishments, such facilities shall be adequate in number, convenient, accessible, properly designed, and installed according to the municipal code.//NO HOT RUNNING WATER IN RESTROOMS,UTILITY SINK NO PREMISES NONE ON PREMISES | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.//SOME SHELVES ,DRY STORAGE NEED CLEANING | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.//FLOORS UNDER, AROUND STOCK, STORAGE SHELVES NEED DETAIL CLEANING/MUST STORE ALL STOCK 6' OFF FLOOR WHEN IN STORAGE OR ON DISPLAY IN STORE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned./MUST DETAIL CLEAN & PAINT WALLS IN REAR STORAGE AREA | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: None of the operations connected with food establishments shall be conducted in any room used as living or sleeping quarters.//MUST INSTAL TOILET PAPPER HOLDER INWOMEN RESTROOM,TOILET SEAT IN MEN RESTROOM REPAIR | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.//MUST REMOVE THREADS OFF FAUCET ON UTILITY SINK | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.//MUST PLACE REFRIGERATOR THERMOMETERS IN ALL COOLER & FREEZER UNITS"
177151,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",04/19/2010,License,Pass,
215299,CHERYL L SMITH,OAK ICE CREAM,2021564,Mobile Food Dispenser,Risk 3 (Low),250 1/2 CHICAGO AVE ,"OAK PARK,IL,60302",04/09/2010,License,Pass,
78394,IN & OUT FOOD PLUS,IN & OUT FOOD PLUS,2026729,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",04/07/2010,License Re-inspection,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VIOLATION CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION CORRECTED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: VIOLATION CORRECTED."
60405,CASA CENTRAL LA POSADA,CASA CENTRAL LA POSADA,0,Restaurant,Risk 1 (High), ,",IL,",04/05/2010,Canvass,Pass,37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.PROVIDE A SELF CLOSING DEVICE ON BOTH TOILET ROOM DOORS.
